id;date;author;post;gold_score;updated_gold_score;sentiment_value_model;refined_value
707;2000-01-01;Bloggmix 2-17;När det inte finns bevis för inblandning av Ryssland är det naturligtvis skandalöst att säkerhetstjänsten fortsätter att insinuera detta.;-1;-1;-1;-1
708;2000-01-01;Bloggmix 2-17;Det vore väl snarast konstigt om en så betydelsefull förändring av utvecklingen i Syrien inte gavs stort utrymme.;-1;-1;1;1
709;2000-01-01;Bloggmix 2-17;Amnesty bör utmana detta brott, inte godkänna det.;-1;-1;1;-1
710;2000-01-01;Bloggmix 2-17;De testade det och det fungerade inte.;-1;-1;-1;-1
711;2000-01-01;Bloggmix 2-17;Bruce Gagnon: Vi vill inte ha krig med Ryssland.;-1;-1;-1;-1
712;2000-01-01;Bloggmix 2-17;Medan pressmeddelanden har utfärdats från olika MSF kontor runt om i världen, verkar MSF inte ha tillgång till kontrollerbara uppgifter från Syrien.;-1;-1;0;1
713;2000-01-01;Bloggmix 2-17;Jag hoppas att det inte är dit han vill.;-1;-1;-1;1
714;2000-01-01;Bloggmix 2-17;Uppgifterna ska vara relevanta för det valda ämnet och inte ofullständiga.;-1;-1;0;1
715;2000-01-01;Bloggmix 2-17;Ex-president Carter tillhör dem som menar att USA inte längre har ett demokratiskt valsystem.;-1;-1;0;1
716;2000-01-01;Bloggmix 2-17;Olsson inleder sitt grävjobb med brasklappen att rapporten inte pekar ut någon som Putin-agent och att man givetvis kan vara mot värdlandsavtalet med Nato utan att gå Kremls ärenden.;-1;-1;0;0
717;2000-01-01;Bloggmix 2-17;"Enligt syriska statliga medier, sade Syriens FN-ambassadör Jaafari att frågan om federalism skulle avgöras ""av alla syrier och inte unilateralt av en grupp"", och tillade att alla idéer ""även en lika galen som federalism, måste sättas till en demokratisk omröstning."" ""Ryssarna försöker hitta en överenskommelse som kan antas både av president Assad och PYD.";-1;-1;0;1
718;2000-01-01;Bloggmix 2-17;"The diagnosis that led to his discharge, on crutches, was bilateral tibial stress fractures."" Läs gärna vidare och ladda ned sammanfattningen – men se filmen om Snowden om Du inte gjort den än.";-1;-1;0;-1
719;2000-01-01;Bloggmix 2-17;Tusentals unga i USA är positiva till kommunism.;-1;-1;0;1
720;2000-01-01;Bloggmix 2-17;I en opinionsundersökning 2009 av BBC World Service med 29 000 svarande i 27 länder menade-11 % menade att kapitalismen fungerade väl och att ökad reglering inte var en bra idé.;-1;-1;0;1
721;2000-01-01;Bloggmix 2-17;Innan ryssarna började bomba oljetransporter hade USA ännu inte angripit några efter vad som är känt.;-1;-1;0;0
722;2000-01-01;Bloggmix 2-17;Gymnasietiden gillade jag inte.;-1;-1;-1;1
723;2000-01-01;Bloggmix 2-17;De klarade sig när bilen brann – men det gjorde inte jag.;-1;-1;0;0
724;2000-01-01;Bloggmix 2-17;Jag vet att jag lovat flera på fyllan att de kommer bli bjudna, men hoppas alla förstår när det väl kommer till kritan att det inte funkar.;-1;-1;-1;1
725;2000-01-01;Bloggmix 2-17;Jag vill inte med hem.;-1;-1;-1;0
726;2000-01-01;Bloggmix 2-17;Lagom start då jag inte tränat på ett tag.;-1;-1;1;0
727;2000-01-01;Bloggmix 2-17;"Kanske inte just denna ställning, men tror nog han kanske mer siktar in sig på sin nya träningsbok ""Träning för latmaskar"".";-1;-1;0;0
728;2000-01-01;Bloggmix 2-17;Jag är 39 år gammal och det var inte mig hon var arg på.;-1;-1;-1;-1
729;2000-01-01;Bloggmix 2-17;Det är inte bara skit med magsjuka Inatt vaknade Andy av att Petter spydde ned honom.;-1;-1;-1;-1
730;2000-01-01;Bloggmix 2-17;Andy tog på sig att städa idag och jag gjorde väl inte skitmkt motstånd heller.;-1;-1;0;0
731;2000-01-01;Bloggmix 2-17;Sen att få barnen i säng var inte lätt.;-1;-1;0;-1
732;2000-01-01;Bloggmix 2-17;Hon blir aldrig irriterad på dem och tvingar dem inte att göra saker de inte vill även om det är att missa hejdåkramen.;-1;-1;1;-1
733;2000-01-01;Bloggmix 2-17;Hon blir aldrig irriterad på dem och tvingar dem inte att göra saker de inte vill även om det är att missa hejdåkramen.;-1;-1;1;-1
734;2000-01-01;Bloggmix 2-17;Sju vaknade deras lille pöjk, så morgonen var ju inte den piggaste.;-1;-1;0;1
735;2000-01-01;Bloggmix 2-17;Andra året hamnade jag i en klass där jag inte riktigt passade in.;-1;-1;0;0
736;2000-01-01;Bloggmix 2-17;De veckor jag inte hinner tvätta en maskin om dagen växer högen så ini Norden snabbt.;-1;-1;-1;0
737;2000-01-01;Bloggmix 2-17;Men vill verkligen inte att hon ska missa mer i skolan.;-1;-1;-1;-1
738;2000-01-01;Bloggmix 2-17;Även om jag innerst inne vet att man inte kan skydda sig mot alla sjukdomar, så får man en känsla av att man missköter sig.;-1;-1;-1;0
739;2000-01-01;Bloggmix 2-17;Det slår liksom inte fel.;-1;0;0;0
740;2000-01-01;Bloggmix 2-17;Men jag vill inte ha dem där.;-1;-1;-1;0
741;2000-01-01;Bloggmix 2-17;Man säger inte hej då, man säger god natt.;-1;-1;1;1
742;2000-01-01;Bloggmix 2-17;Så hon inte skulle vara rädd.;-1;-1;0;-1
743;2000-01-01;Bloggmix 2-17;Men vågar inte riktigt.;-1;-1;0;0
744;2000-01-01;Bloggmix 2-17;Men kan kanske flirta med några av de andra tjejerna som ska vara med om att mötas upp eller få en ordentlig vägbeskrivning som inte innefattar allt för mycket gång.;-1;-1;0;1
745;2000-01-01;Bloggmix 2-17;Ja nu var det ju förra året det och inte detta år.;-1;-1;0;0
746;2000-01-01;Bloggmix 2-17;När vet jag inte.;-1;0;0;0
747;2000-01-01;Bloggmix 2-17;Så han behöver man inte göra sig till för.;-1;-1;0;-1
748;2000-01-01;Bloggmix 2-17;En känsla av att vara ofräsch Det här året har inte börjat bra.;-1;-1;-1;1
749;2000-01-01;Bloggmix 2-17;Men tänk om de inte passar sa hon.;-1;-1;-1;-1
750;2000-01-01;Bloggmix 2-17;Men vi gjorde inte det.;-1;-1;-1;0
751;2000-01-01;Bloggmix 2-17;När jag duschade imorse kollade jag inte in mina armhålor.;-1;-1;0;0
752;2000-01-01;Bloggmix 2-17;Är jag märklig när jag inte vill ha dem där?;-1;-1;-1;-1
753;2000-01-01;Bloggmix 2-17;Så det skulle inte förvåna mig om det blir en penicillinomgång.;-1;-1;0;-1
754;2000-01-01;Bloggmix 2-17;De ser vänner de inte bara har träffat än.;-1;-1;1;1
755;2000-01-01;Bloggmix 2-17;Jag springer nog inte ens-1 km utan att stanna.;-1;-1;-1;1
756;2000-01-01;Bloggmix 2-17;Jag blir provocerad att människor som säger att det bara är att tvätta händerna så får man inte magsjukan.;-1;-1;-1;0
757;2000-01-01;Bloggmix 2-17;Kanske inte är tänkt att vara tvättmedel i, men jag tycker det passade ypperligt.;-1;-1;1;1
758;2000-01-01;Bloggmix 2-17;Jaha ja… Jag har inte packat byxor för det skulle vi få sa jag.;-1;-1;0;0
759;2000-01-01;Bloggmix 2-17;Hade jag inte ens tänkt på.;-1;-1;0;0
760;2000-01-01;Bloggmix 2-17;Årets första vab På julgransplundringen igår var Petter varm och ville inte äta godis.;-1;-1;-1;1
761;2000-01-01;Bloggmix 2-17;Känslan över att vara ofräsch och inte sköta sig för man blir sjuk konstant, är ändå i ryggen.;-1;-1;-1;-1
762;2000-01-01;Bloggmix 2-17;Jag hoppas inte hon tror att jag har full koll och hittar bland tunnelbanor och bussar, för jag är rätt vilsen.;-1;-1;0;-1
763;2000-01-01;Bloggmix 2-17;Och hon har inte spytt.;1;1;0;1
764;2000-01-01;Bloggmix 2-17;Februari har inte ens börjat och vi, vi har redan vabbat i två veckor..;-1;-1;-1;0
765;2000-01-01;Bloggmix 2-17;När Olivia somnat, tände jag en lampa och kunde sedan inte somna.;-1;-1;0;1
766;2000-01-01;Bloggmix 2-17;"Hon tittade inte på mig utan stirrade på dörren och sa ""Vem är det som är bakom dig mamma?"" Ingen sa jag och hö";-1;-1;-1;0
767;2000-01-01;Bloggmix 2-17;Om vi då övergår till riksdagsmannen Kent Ekeroth (SD) så är han förvisso inte på långa vägar ännu dömd för något brott.;-1;-1;0;-1
768;2000-01-01;Bloggmix 2-17;Flickan härnedan har sannolikt inte tappat huvudet på grund av Trump utan på grund av det som alla västerlänningar rimligen vill bekämpa, nämligen islamismen: Så låt oss då stå detta onda emot!;-1;-1;-1;1
769;2000-01-01;Bloggmix 2-17;Men eftersom sionismen är rörelsen som vill att judarna ska ha en egen stat innebär elimineringen av sionism att man anser att judarna, till skillnad från alla andra folk, såsom araberna, inte alls har rätt till någon egen stat överhuvudtaget.;-1;-1;0;1
770;2000-01-01;Bloggmix 2-17;Jag citerar Lifvendahl: … faktum är, … att de sju länder som nu omfattas av förbudet inte är utvalda av president Trump, vars order berör ”countries of concern”.;-1;-1;0;-1
771;2000-01-01;Bloggmix 2-17;När nästan allt vad gammelmedia har att säga apropå Trump slutar i ordet ”oro” alternativt ”rädsla”, ja då kan jag bara hänvisa till vad Jesus sade: ”Var inte rädd”.;-1;-1;0;1
772;2000-01-01;Bloggmix 2-17;Men en dömd brottsling är han, till skillnad från Sestrajcic, ännu inte.;-1;-1;0;-1
773;2000-01-01;Bloggmix 2-17;En terror som sannolikt inte nöjer sig med detta, utan som syftar till folkmord.;-1;-1;0;-1
774;2000-01-01;Bloggmix 2-17;Hon är frilansande festfixare och det är ojämnt mellan uppdragen, vilket gör att hon får dåligt samvete för att hon inte kan erbjuda barnen resor, restaurangbesök eller märkeskläder.;-1;-1;-1;-1
775;2000-01-01;Bloggmix 2-17;"E-post (måste anges, kommer inte visas) URL Du kan använda: <a href="" "" title="" "" > <abbr title="" "" > <acronym title="" "" > <b> <blockquote cite="" "" > <cite> <code> <del datetime="" "" > <em> <i> <q cite="" "" > <strike> <strong>";-1;-1;0;0
776;2000-01-01;Bloggmix 2-17;I Angels huvud löper tankar på stela svenskar som inte kan dansa, minnen av svåra krigsupplevelser och längtan efter att vara en förebild för den egna sonen.;-1;-1;0;1
777;2000-01-01;Bloggmix 2-17;Eller varför inte skala bort Ajvilde helt och berätta allt ur Angels perspektiv?;-1;-1;0;-1
778;2000-01-01;Bloggmix 2-17;Ajvilde utkämpar ett krig mot tvåsamhetsnormen – ty hon anser sig vara lustfylld och vill inte avstå från sex trots sin frånskilda status.;-1;-1;0;1
779;2000-01-01;Bloggmix 2-17;Nej, jag är inte ute efter en ny Neil Strauss, vars bok Spelet beskriver en sorts manlig subkultur där målet är att få kvinnor på fall.;-1;-1;-1;1
780;2000-01-01;Bloggmix 2-17;Jag ska inte längre vara 20-nånting och det vet jag inte om jag känner mig helt tillfreds med.;-1;-1;-1;1
781;2000-01-01;Bloggmix 2-17;Passade liksom inte in med min stil för övrigt.;-1;-1;0;0
782;2000-01-01;Bloggmix 2-17;Men nej då, det skulle hon inte alls.;-1;0;-1;0
783;2000-01-01;Bloggmix 2-17;Hur fina vänner är inte det?;-1;1;1;1
784;2000-01-01;Bloggmix 2-17;Önskade mig nya Hardanger-bestick i present och dom jag jag :) Då var det dags att göra sig av med dom gamla o köpa till förrättsbestick för pengarna istället :) vill gärna ha matbestick och förrättsbestick i samma serie när jag dukar och det gick inte med dom gamla för dom hade utgått och fanns inte att få tag på nånstans!;-1;-1;0;1
785;2000-01-01;Bloggmix 2-17;Men men, ibland blir det inte som man tänkt!;-1;-1;0;0
786;2000-01-01;Bloggmix 2-17;Andreas var visserligen inte mycket sämre och åt-10 st. Fattar inte hur dom gjorde!;-1;-1;-1;0
787;2000-01-01;Bloggmix 2-17;i två omgångar för att inte vara utan båda toalettdörrarna samtidigt dom kom tillbaka o allt var jättebra!;-1;-1;1;1
788;2000-01-01;Bloggmix 2-17;Jag hörde talas om det för nån månad sedan men kollade väl inte upp det så mycket mer och var väl inte överdrivet intresserad.;-1;-1;0;1
789;2000-01-01;Bloggmix 2-17;Några kunde tyvärr inte komma av olika anledningar och det var jättetråkigt!;-1;-1;0;-1
790;2000-01-01;Bloggmix 2-17;Hade gärna gjort det (speciellt eftersom solen sken och det var fantastiskt väder) men jag vill inte bli sjuk igen, så våg;-1;-1;0;0
791;2000-01-01;Bloggmix 2-16;Jag såg var jag satte fötterna kunde därmed undvika gropar och glatta isfläckar.;-1;-1;1;-1
792;2000-01-01;Bloggmix 2-16;Det stora problemet är väl just hur vi försöker mäta kunskap.;-1;-1;-1;-1
793;2000-01-01;Bloggmix 2-16;Visserligen är det praktiskt att kunna jobba hemifrån men det känns lite konstigt med ett kontor fullt med ”segways” som åker kors och tvärs i kontorslandskapet.;-1;-1;0;-1
794;2000-01-01;Bloggmix 2-16;Resultatet är att vi är fetare än aldrig förr och den dåliga kosten leder till livsfarliga sjukdomar.;-1;-1;-1;-1
795;2000-01-01;Bloggmix 2-16;Det kändes lite som en nidbild.;-1;-1;0;-1
796;2000-01-01;Bloggmix 2-16;Problemet jag tänker på är mäns våld mot kvinnor.;-1;-1;-1;-1
797;2000-01-01;Bloggmix 2-16;Att inte ställa samma krav på att alla som bor i Sverige ska uppföra sig enligt lagar och normer, oavsett om de levt här i fem generationer eller kom hit i går, är en av förklaringarna till den splittring som håller på att förstöra det land som så många en gång flytt till.;-1;-1;1;-1
798;2000-01-01;Bloggmix 2-16;Konstigt nog är det få större förändringar.;-1;-1;0;-1
799;2000-01-01;Bloggmix 2-16;Det finns många studier kring kaffedrickande eller inte.;0;0;0;0
800;2000-01-01;Bloggmix 2-16;I och för sig bra att få se mångfalden av ingredienser man kan använda i vegomatlagning men kanske för många okända, för köttätare, redan i program ett.;-1;-1;0;0
801;2000-01-01;Bloggmix 2-16;Mäns våld mot kvinnor är inget nytt.;-1;-1;-1;-1
802;2000-01-01;Bloggmix 2-16;Livsmedelsindustrin producerar inte främst det som är bra för oss och vår planet utan vad som går att sälja till minsta möjliga kostnad.;-1;-1;0;1
803;2000-01-01;Bloggmix 2-16;Ingen individ ska skyddas, upphöjas eller beskyllas med hänvisning till etnicitet Det är inte ofta jag delar Alice Teodorescus, ledarskribent på GP, åsikter.;-1;-1;1;1
804;2000-01-01;Bloggmix 2-16;Jag bryr mig inte om vilket ursprung förövaren har.;-1;-1;-1;0
805;2000-01-01;Bloggmix 2-16;I alla fall saknas den goda smaken.;-1;-1;-1;0
806;2000-01-01;Bloggmix 2-16;Förtroendet för politiken och de politiska partierna måste vara stort.;-1;0;1;1
807;2000-01-01;Bloggmix 2-16;Det innebär att det måste till åtgärder.;-1;-1;0;0
808;2000-01-01;Bloggmix 2-16;Men det är inte bara köttkonsumtionen som behöver minska.;-1;-1;0;0
809;2000-01-01;Bloggmix 2-16;De som är politiskt aktiva och som upplever att de kan påverka är i huvudsak välutbildade, socioekonomiskt resursstarka personer.;-1;-1;0;1
810;2000-01-01;Bloggmix 2-16;Ju mindre näringsinnehåll ju mer frukt och grönt måste man äta.;-1;-1;0;0
811;2000-01-01;Bloggmix 2-16;Man bara väntar på att det hela ska urarta i sådana där kuddkrig som tjejer har i manliga fantasier.;-1;-1;-1;0
812;2000-01-01;Bloggmix 2-16;Dricker man kaffe och röker samtidigt och äter en massa kakor så försvinner nog den ”positiva effekten”.;-1;-1;0;-1
813;2000-01-01;Bloggmix 2-16;Men att ett enda program kan beröra och uppröra så många bådar ändå gott.;-1;-1;1;0
814;2000-01-01;Bloggmix 2-16;De yngre är underrepresenterade bland de mest frekventa läsarna, de som läst flera gånger i veckan.;-1;-1;0;0
815;2000-01-01;Bloggmix 2-16;Jag vet inte hur det gick med försäljningen av ”Årets Julklapp” dvs robotdammsugaren.;-1;-1;0;0
816;2000-01-01;Bloggmix 2-16;När man jämför de som äter mycket och lite frukt och grönt och då ser man att de som äter mycket har en bättre hälsa.;-1;-1;0;1
817;2000-01-01;Bloggmix 2-15;de är så duktiga Och ida är sååå trevlig, älskade tjej, förebilden för ganska många här där vi bor, hon är super trevlig och alltid glad, hatten av grymmis Kram Två suddiga bilder på mig och Benny när vi hoppar 80 cm KM och vi gick till en andra plats, UNDERBART Och vilken känsla alltså, WOW.;1;1;1;1
818;2000-01-01;Bloggmix 2-15;WOW, känslan igår var grym.;1;1;1;0
819;2000-01-01;Bloggmix 2-15;Hon var lydig och fin.;1;1;1;1
820;2000-01-01;Bloggmix 2-15;Nytt år, nya mål, ny header, NY FAVVOKLARA.SE Dags att köra, ny header uppe, videos, nya bilder, välskrivna och peppande inlägg, länkande bloggar, mer satsning och all lycka till till alla oss själva.;1;1;1;1
821;2000-01-01;Bloggmix 2-15;Är i varje fall super nöjd över Favvo, vi avslutade med en bana och fick även låna ett spö att bara hålla i liksom, och hjälp vilken ponny jag fick, helt galen i alla hinder, Min busiga älskling ponny.;1;1;1;1
822;2000-01-01;Bloggmix 2-15;Han är en utav dom svåraste och dom allraste kluriga hästar, så speciell men så underbar.;1;1;1;-1
823;2000-01-01;Bloggmix 2-15;Min Pappa har galopperat på en häst i Egypten vid pyramiderna.;1;0;0;0
824;2000-01-01;Bloggmix 2-15;Även min nya sadel har kommit, den ligger perfekt, hoppsadel prestige, Underbar och en dröm att rida i.;1;1;1;1
825;2000-01-01;Bloggmix 2-15;Wiiiiiiiiiioooooooooo, Jag är sååååå glad.;1;1;1;1
826;2000-01-01;Bloggmix 2-15;Välkommen till familjen, kattungen Måns.;1;1;1;1
827;2000-01-01;Bloggmix 2-15;Han är-155cm i manken, har är skimmel.;1;1;0;1
828;2000-01-01;Bloggmix 2-15;Boken heter ”Möjligheter” och första kapitlet är DET GÅR.;1;1;0;0
829;2000-01-01;Bloggmix 2-15;Världens goaste häst.;1;1;1;1
830;2000-01-01;Bloggmix 2-15;Han är sina bästa år just nu, Han har aldrig tävlat en riktig tävling men drömmen är att tävla.;1;1;1;1
831;2000-01-01;Bloggmix 2-15;Vill tacka alla som fått mig att tro på mig, Kommer aldrig kunna tacka er, utan er skulle jag aldrig kommit såhär långt.;1;1;1;1
832;2000-01-01;Bloggmix 2-15;SUPER känsla.;1;1;1;1
833;2000-01-01;Bloggmix 2-15;Tycker att båda bloggarna är grym på de dom gör.;1;1;1;-1
834;2000-01-01;Bloggmix 2-15;Nått jag aldrig gömmer, det mäktigaste hittils LÄTT.;1;1;1;1
835;2000-01-01;Bloggmix 2-15;Finaste Påsk prinsessan #Truewords - The best things of the planet, i found you.;1;1;1;1
836;2000-01-01;Bloggmix 2-15;VILKEN skillnad de var när man har andra sadlar som sitter bra.;1;1;0;1
837;2000-01-01;Bloggmix 2-15;S.U.P.E.R härligt.;1;1;1;1
